,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White,Percent non-Hispanic Other
1802,0.6826,0.0066,0.0105,0.0161,0.0003,0.2724,0.28390000000000004
1803,0.4913,0.0142,0.0046,0.0145,0.0,0.4679,0.47539999999999993
1804,0.5049,0.0185,0.0047,0.0087,0.0001,0.4581,0.46309999999999996
1805,0.7390000000000001,0.0533,0.0021,0.0057,0.0,0.1939,0.19989999999999986
1806,0.3968,0.0,0.0,0.0,0.0068,0.5896,0.5964
1807,0.5811,0.0135,0.0,0.0126,0.0,0.39,0.39280000000000004
1808,0.5867,0.0081,0.0057,0.034,0.0002,0.3541,0.36529999999999996
1809,0.3318,0.005,0.0007,0.0052,0.0,0.6491,0.6573
1810,0.1797,0.009000000000000001,0.0497,0.0057,0.0,0.7182,0.7559
1811,0.6706,0.0074,0.0083,0.0131,0.0,0.2951,0.3006000000000001
1812,0.1425,0.7351,0.0098,0.0056,0.0004,0.0864,0.10660000000000003
1813,0.8148,0.0,0.0,0.0004,0.0,0.1572,0.18480000000000008
1814,0.3828,0.0607,0.0125,0.0323,0.0015,0.4886,0.5102
1815,0.4529,0.0137,0.006,0.0161,0.0019,0.4962,0.5094
1816,0.7124,0.1431,0.0048,0.0044,0.0003,0.1244,0.135
1817,0.4212,0.0053,0.005,0.0241,0.0007,0.5183,0.5437
1818,0.3891,0.1207,0.0118,0.0207,0.0013,0.4349,0.4563999999999999
1819,0.2029,0.3801,0.0064,0.0067,0.0006,0.3819,0.4033
1820,0.7774,0.0103,0.0097,0.0093,0.0,0.1783,0.19330000000000003
1821,0.5121,0.0253,0.0121,0.0089,0.0007,0.4278,0.44089999999999996
1822,0.3035,0.0205,0.0075,0.004,0.0,0.6469,0.6645
1823,0.4976,0.1046,0.0325,0.0056,0.0,0.3419,0.3597
1824,0.5689,0.0586,0.0079,0.0016,0.0,0.3527,0.363
1825,0.4309,0.003,0.0015,0.0078,0.0,0.5469,0.5568
1826,0.4234,0.0152,0.0002,0.0143,0.0,0.5129,0.5469
1827,0.6058,0.0378,0.0051,0.0106,0.0,0.326,0.3407
1828,0.0597,0.0009,0.0656,0.115,0.0004,0.7217,0.5254
1829,0.0163,0.0023,0.0117,0.0142,0.0003,0.9440000000000001,0.8162
1830,0.5603,0.0023,0.0359,0.2923,0.0003,0.0914,-0.062100000000000044
1831,0.0421,0.0015,0.0433,0.0515,0.0002,0.8338,0.6604000000000001
1832,0.021,0.0311,0.0079,0.0141,0.0,0.9058,0.7399
1833,0.0295,0.0011,0.0056,0.040999999999999995,0.0001,0.9009,0.7157
1834,0.0748,0.0029,0.0056,0.0235,0.0005,0.8744,0.7046999999999999
1835,0.0308,0.0028,0.0134,0.059000000000000004,0.0001,0.8623,0.6809000000000001
1836,0.0219,0.003,0.0043,0.0088,0.0,0.9474,0.785
1837,0.0291,0.0027,0.0141,0.0407,0.0002,0.8993,0.6262000000000001
1838,0.0477,0.0006,0.0174,0.0431,0.0,0.8635,0.6982
1839,0.027000000000000003,0.0022,0.0076,0.019,0.0,0.9262,0.7622
1840,0.0388,0.0008,0.0078,0.0153,0.0,0.9209,0.8023
1841,0.1219,0.0015,0.0352,0.098,0.0004,0.7147,0.5740000000000001
1842,0.055,0.0045,0.0355,0.1301,0.0003,0.7549,0.5786
1843,0.0301,0.0025,0.0027,0.028999999999999998,0.0002,0.9196,0.6635
1844,0.0354,0.0715,0.0054,0.0562,0.0022,0.8162,0.5673
1845,0.031,0.0029,0.0078,0.0198,0.0001,0.9269,0.7834
1846,0.033,0.0083,0.0079,0.0202,0.0,0.9052,0.7445999999999999
1847,0.0591,0.0047,0.0105,0.0545,0.0001,0.8528,0.7191
1848,0.0166,0.0011,0.0007,0.008,0.0004,0.9595,0.5042
1849,0.0216,0.0021,0.0059,0.0103,0.0002,0.9451,0.7439
1850,0.0752,0.0037,0.0171,0.0572,0.0019,0.8164,0.5829
1851,0.1904,0.0014,0.1178,0.2997,0.0004,0.364,0.23929999999999996
1852,0.0173,0.0029,0.0053,0.006999999999999999,0.0009,0.9585,0.7796
1853,0.0366,0.0019,0.013000000000000001,0.0258,0.0005,0.9076,0.7572
1854,0.0221,0.0047,0.009000000000000001,0.0167,0.0011,0.9309,0.7494000000000001
1855,0.0877,0.0018,0.0359,0.1448,0.0002,0.7057,0.5266
1856,0.141,0.0015,0.0069,0.0189,0.0,0.8127,0.6487
1857,0.16899999999999998,0.0012,0.096,0.1115,0.0002,0.5998,0.3731
1858,0.2583,0.0012,0.1205,0.1247,0.0003,0.4691,0.2570000000000001
1859,0.0302,0.0098,0.011000000000000001,0.0689,0.0002,0.8544,0.7039
1860,0.0577,0.0021,0.0403,0.0568,0.0003,0.8201,0.6008
1861,0.0491,0.0049,0.0367,0.1084,0.0002,0.7685,0.5327
1862,0.0474,0.0024,0.0137,0.0215,0.0003,0.8984,0.6967
1863,0.2049,0.0023,0.0267,0.0999,0.0003,0.6424,0.4979
1864,0.0492,0.0033,0.0056,0.0564,0.0,0.8637,0.7485
1865,0.0259,0.0013,0.0066,0.0096,0.0001,0.9404,0.7715000000000001
1866,0.0369,0.0008,0.0132,0.0182,0.0001,0.9113,0.7578
1867,0.1497,0.0009,0.0204,0.0273,0.0002,0.7871,0.6075
1868,0.2804,0.0023,0.2534,0.1721,0.0004,0.2505,0.10639999999999994
1869,0.0493,0.0007,0.0268,0.0598,0.0,0.8321,0.6634
1870,0.1844,0.001,0.0922,0.0936,0.0003,0.6101,0.4135000000000001
1871,0.1771,0.0011,0.0585,0.1131,0.0,0.6313,0.45120000000000005
1872,0.0236,0.0075,0.0099,0.0223,0.0006,0.9197,0.6611
1873,0.0321,0.0019,0.0291,0.0153,0.0001,0.9035,0.6835
1874,0.0706,0.0022,0.0443,0.0944,0.0005,0.726,0.5810000000000001
1875,0.032,0.0015,0.0088,0.0135,0.0002,0.9317,0.8059999999999999
1876,0.0186,0.0008,0.006999999999999999,0.0083,0.0,0.9496,0.7523
1877,0.0349,0.0042,0.0083,0.0476,0.0002,0.8901,0.7428
1878,0.0165,0.0011,0.0153,0.0157,0.0,0.9357,0.7734
1879,0.1931,0.0016,0.0388,0.0726,0.0002,0.6757,0.5067
1880,0.1599,0.0023,0.0163,0.07400000000000001,0.0,0.7151,0.6085
1881,0.0195,0.002,0.0077,0.0062,0.0,0.95,0.7666
1882,0.0516,0.0014,0.096,0.0348,0.0006,0.7712,0.6156
1883,0.1021,0.001,0.0186,0.0551,0.0006,0.7905,0.6546000000000001
1884,0.0256,0.0027,0.0098,0.012,0.0006,0.9377,0.6953
1885,0.0274,0.0031,0.006,0.0279,0.0001,0.9232,0.7595
1886,0.0441,0.0012,0.0078,0.0272,0.0012,0.8993,0.7465
1887,0.2467,0.0016,0.0592,0.1343,0.0002,0.5348,0.32800000000000007
1888,0.0329,0.0047,0.0041,0.0395,0.0,0.8991,0.7738
1889,0.0222,0.0008,0.0065,0.0096,0.0002,0.9471,0.7497
1890,0.1256,0.0028,0.0156,0.1939,0.0004,0.6406,0.4567
1891,0.0468,0.0037,0.0105,0.0584,0.0,0.8679,0.7145999999999999
1892,0.0968,0.0038,0.0042,0.0236,0.0001,0.8688,0.6335
1893,0.0404,0.0026,0.0133,0.4825,0.0003,0.446,0.3409000000000001
1894,0.0495,0.0041,0.0042,0.0073,0.001,0.9252,0.7329000000000001
1895,0.0506,0.0132,0.0044,0.0391,0.0002,0.8874,0.6785
1896,0.0776,0.0026,0.0011,0.2485,0.0,0.6582,0.3992
1897,0.0213,0.0057,0.0078,0.6114,0.0001,0.3455,0.15669999999999995
1898,0.0748,0.0252,0.0015,0.344,0.0,0.5475,0.37850000000000006
1899,0.0481,0.0066,0.0058,0.0968,0.0001,0.8191,0.5656000000000001
1900,0.0657,0.004,0.0124,0.0622,0.0014,0.8354,0.6383
1901,0.0611,0.0041,0.0361,0.0605,0.0013,0.8156,0.6298999999999999
1902,0.1044,0.0032,0.0373,0.1745,0.0007,0.6559,0.5209
1903,0.0548,0.0037,0.0051,0.0455,0.0004,0.8731,0.6915
1904,0.0292,0.0,0.0179,0.1384,0.0012,0.8046,0.5823
1905,0.0429,0.003,0.0117,0.0531,0.0006,0.8638,0.6907000000000001
1906,0.0403,0.0021,0.0067,0.3271,0.001,0.6117,0.41180000000000005
1907,0.0968,0.0022,0.0431,0.0806,0.0,0.7554,0.5763
1908,0.1221,0.0009,0.015,0.1107,0.0007,0.7170000000000001,0.4855999999999999
1909,0.0315,0.0153,0.0073,0.0124,0.0,0.9099,0.7455
1910,0.0369,0.0043,0.0,0.35200000000000004,0.0,0.5993,0.3508
1911,0.0333,0.0039,0.002,0.0208,0.0016,0.934,0.7824
1912,0.0352,0.0026,0.0103,0.2092,0.0,0.7291,0.5687
1913,0.0532,0.034,0.0041,0.2999,0.0001,0.5932,0.4447000000000001
1914,0.0729,0.0057,0.0274,0.2137,0.0011,0.6588,0.4312
1915,0.1158,0.0131,0.0239,0.3597,0.0026,0.4346,0.20989999999999986
1916,0.0398,0.0033,0.0042,0.0553,0.0002,0.8721,0.6982
1917,0.0749,0.0038,0.0077,0.0254,0.0003,0.8726,0.5408999999999999
1918,0.0711,0.0027,0.0153,0.0915,0.0001,0.8018,0.6523
1919,0.068,0.003,0.0071,0.0496,0.0,0.8441,0.6263
1920,0.2217,0.0045,0.0038,0.23600000000000002,0.0008,0.5156,0.38019999999999987
1921,0.1349,0.0021,0.0487,0.3588,0.0004,0.4247,0.19710000000000005
1922,0.0459,0.0013,0.0021,0.5746,0.0012,0.3621,0.2139000000000001
1923,0.1281,0.003,0.0233,0.2567,0.0004,0.5669,0.36850000000000005
1924,0.0842,0.0039,0.0049,0.248,0.0,0.6347,0.489
1925,0.0701,0.0028,0.0153,0.1617,0.0006,0.7247,0.5785
1926,0.001,0.0094,0.0053,0.3342,0.0,0.6326,0.46209999999999996
1927,0.0209,0.10099999999999999,0.0,0.002,0.0001,0.8659,0.625
1928,0.0795,0.0037,0.0053,0.2978,0.0007,0.58,0.35099999999999987
1929,0.1509,0.0044,0.0008,0.3466,0.0003,0.4676,0.32599999999999996
1930,0.0797,0.0041,0.0493,0.3353,0.0005,0.5035,0.34310000000000007
1931,0.0288,0.0352,0.0073,0.5261,0.0014,0.384,0.20520000000000005
1932,0.1277,0.0078,0.0104,0.2041,0.0015,0.6134,0.49550000000000005
1933,0.0397,0.0043,0.0058,0.0094,0.0,0.9262,0.7027999999999999
1934,0.1007,0.0037,0.013000000000000001,0.0336,0.0,0.8311,0.632
1935,0.0384,0.0113,0.0077,0.5868,0.0016,0.3325,0.22919999999999996
1936,0.1334,0.0782,0.0151,0.3305,0.0008,0.3988,0.32100000000000006
1937,0.1034,0.0012,0.0,0.2968,0.0,0.5887,0.3086
1938,0.0763,0.0015,0.0247,0.1188,0.0,0.7598,0.5837
1939,0.0594,0.0765,0.006999999999999999,0.0216,0.0,0.8066,0.6325
1940,0.136,0.0046,0.0063,0.1545,0.0004,0.6779999999999999,0.5222
1941,0.0462,0.0092,0.0008,0.3036,0.0,0.6257,0.4252
1942,0.1915,0.0073,0.012,0.195,0.0005,0.5813,0.38470000000000004
1943,0.0778,0.0019,0.0049,0.3866,0.0002,0.4922,0.3156
1944,0.0725,0.0019,0.0072,0.0494,0.0005,0.8481,0.6975
1945,0.0612,0.0034,0.0092,0.0357,0.0,0.8738,0.6715
1946,0.0701,0.0069,0.0087,0.0155,0.0,0.8904,0.7298
1947,0.0243,0.0027,0.0058,0.0156,0.0,0.9404,0.7396
1948,0.0399,0.0024,0.0061,0.4204,0.0,0.5206,0.08919999999999995
1949,0.1326,0.0026,0.0582,0.3102,0.0005,0.4683,0.3399000000000001
1950,0.0558,0.0014,0.0018,0.0034,0.0,0.92,0.7856000000000001
1951,0.1535,0.003,0.0144,0.1759,0.0,0.6327,0.4942
1952,0.0673,0.0082,0.0127,0.12300000000000001,0.0007,0.7708,0.4941
1953,0.0699,0.0061,0.0082,0.3921,0.0003,0.4988,0.34140000000000004
1954,0.0555,0.0022,0.013000000000000001,0.1345,0.0009,0.7711,0.5599000000000001
1955,0.0227,0.003,0.0028,0.5632,0.0,0.3873,0.19930000000000003
1956,0.1258,0.0035,0.0209,0.1328,0.0013,0.6614,0.5026999999999999
1957,0.0845,0.005,0.0775,0.1118,0.0001,0.6938,0.43309999999999993
1958,0.0388,0.0018,0.0061,0.1826,0.0,0.7421,0.4876999999999999
1959,0.0537,0.0007,0.0118,0.3641,0.0,0.5476,0.3407000000000001
1960,0.0706,0.0032,0.004,0.1426,0.0008,0.7507,0.5948
1961,0.026000000000000002,0.0031,0.0036,0.2313,0.001,0.7229,0.5840000000000001
1962,0.043,0.004,0.0033,0.2606,0.0005,0.664,0.48260000000000003
1963,0.0626,0.0027,0.0174,0.3441,0.0006,0.5441,0.3376
1964,0.0586,0.0031,0.0066,0.0484,0.0,0.8565,0.7063
1965,0.1143,0.0039,0.0121,0.057,0.0001,0.7902,0.6696
1966,0.0648,0.0239,0.0094,0.3179,0.0,0.5706,0.375
1967,0.0888,0.3959,0.0059,0.2366,0.0003,0.2514,0.13049999999999995
1968,0.061,0.0032,0.0055,0.1822,0.0002,0.7235,0.5779
1969,0.0882,0.0029,0.0087,0.157,0.0001,0.7204,0.5741
1970,0.0442,0.0045,0.0042,0.0952,0.0002,0.8329,0.7137
1971,0.1963,0.0159,0.0056,0.2508,0.0,0.5099,0.34440000000000004
1972,0.03,0.1181,0.0081,0.3885,0.0,0.4319,0.2723
1973,0.0421,0.0012,0.0179,0.1119,0.0,0.8082,0.7129
1974,0.0306,0.0042,0.0036,0.0417,0.0,0.9109,0.7679
1975,0.106,0.0032,0.0057,0.0359,0.0019,0.8387,0.6353
1976,0.0531,0.2797,0.0038,0.0047,0.0,0.617,0.40769999999999995
1977,0.0333,0.0026,0.0014,0.0462,0.0005,0.9039,0.663
1978,0.0694,0.009000000000000001,0.0044,0.3687,0.0,0.5311,0.3514999999999999
1979,0.1114,0.0021,0.0298,0.1124,0.0004,0.7214,0.5659000000000001
1980,0.0779,0.003,0.0072,0.4969,0.0006,0.3961,0.22239999999999993
1981,0.1014,0.0025,0.0693,0.1986,0.0004,0.6003,0.41280000000000006
1982,0.0377,0.0507,0.005,0.5008,0.0017,0.3834,0.2600999999999999
1983,0.0522,0.0018,0.0022,0.4746,0.0,0.4437,0.2711999999999999
1984,0.0366,0.0065,0.011000000000000001,0.0174,0.001,0.9168,0.7095
1985,0.1175,0.003,0.012,0.3035,0.0004,0.5342,0.37960000000000005
1986,0.0654,0.0032,0.0058,0.0385,0.0027,0.8725,0.7174
1987,0.1035,0.0032,0.0083,0.3906,0.0,0.4697,0.3084
1988,0.1107,0.0013,0.0006,0.0331,0.0007,0.8428,0.6546000000000001
1989,0.0516,0.0041,0.0028,0.0067,0.0002,0.9249,0.7426
1990,0.0169,0.0104,0.0251,0.0208,0.0,0.9229999999999999,0.5948
1991,0.0205,0.012,0.0102,0.0223,0.0007,0.9252,0.6393
1992,0.0093,0.5487,0.0006,0.0004,0.0006,0.4049,0.19640000000000002
1993,0.0293,0.0,0.0,0.0,0.0,0.9707,0.8687
1994,0.0231,0.0412,0.0011,0.006,0.0,0.9134,0.6215999999999999
1995,0.0546,0.0083,0.0,0.0003,0.001,0.9266,0.7298
1996,0.0115,0.0069,0.005,0.0023,0.0,0.9578,0.7503
1997,0.025,0.039,0.0077,0.022000000000000002,0.0009,0.8891,0.6654
1998,0.0269,0.0086,0.0285,0.0555,0.0002,0.8544,0.6113000000000001
1999,0.0179,0.0145,0.0,0.0005,0.0,0.9487,0.5731
2000,0.0338,0.0128,0.0016,0.0132,0.0,0.9326,0.6246
2001,0.0428,0.0124,0.0124,0.0317,0.0,0.8916,0.6946999999999999
2002,0.0253,0.0965,0.008,0.0171,0.002,0.8346,0.7301
2003,0.0126,0.053,0.0,0.0,0.0,0.8987,0.5464
2004,0.0157,0.0009,0.0109,0.0,0.0,0.955,0.7535000000000001
2005,0.0107,0.0141,0.0003,0.0,0.0034,0.9521,0.6665
2006,0.0314,0.019,0.0,0.0,0.0,0.9019,0.7746000000000001
2007,0.0429,0.0242,0.0278,0.0369,0.0058,0.8371,0.6004
2008,0.0106,0.0076,0.0119,0.0008,0.0004,0.9562,0.8627
2009,0.0083,0.0178,0.0,0.0,0.0,0.9531,0.6129
2010,0.031,0.0279,0.0,0.0039,0.0004,0.9097,0.7018
2011,0.0361,0.015,0.0024,0.002,0.0,0.9412,0.7735
2012,0.0194,0.0024,0.0019,0.0061,0.0,0.96,0.6912
2013,0.0085,0.0021,0.0011,0.0,0.0,0.9706,0.7903
2014,0.0216,0.0111,0.0039,0.0036,0.0,0.9524,0.7198
2015,0.0277,0.0062,0.005,0.0054,0.0,0.9492,0.6867000000000001
2016,0.0835,0.1036,0.004,0.016,0.0,0.7749,0.6959
2017,0.0247,0.0638,0.0008,0.0066,0.0016,0.8911,0.6365
2018,0.0294,0.0292,0.0045,0.0086,0.0,0.9143,0.7283
2019,0.0347,0.0311,0.0065,0.0099,0.0,0.8979,0.7008
2020,0.0812,0.2714,0.0047,0.0141,0.0,0.6064,0.39859999999999995
2021,0.0349,0.0031,0.0003,0.0,0.0,0.953,0.4867
2022,0.0282,0.0043,0.0174,0.0,0.0054,0.9023,0.7897000000000001
2023,0.0347,0.0284,0.0053,0.0033,0.0,0.9089,0.6253
2024,0.0044,0.0373,0.0029,0.0061,0.0,0.9348,0.6253
2025,0.0294,0.0995,0.0085,0.001,0.0,0.8303,0.4656
2026,0.0156,0.0056,0.0107,0.0081,0.0,0.9422,0.617
2027,0.0749,0.0012,0.002,0.0025,0.0,0.9066,0.7144
2028,0.0315,0.0178,0.0038,0.0069,0.0,0.9127,0.6839999999999999
2029,0.0055,0.7804,0.0014,0.0064,0.0,0.1814,-0.29469999999999996
2030,0.031,0.0036,0.0028,0.0238,0.0,0.9194,0.6268
2031,0.0,0.0071,0.0,0.0,0.0,0.9886,0.7509
2032,0.0464,0.8061,0.0,0.0016,0.0007,0.1262,-0.09379999999999988
2033,0.0,0.0067,0.0,0.0175,0.0,0.9636,0.9088
2034,0.0544,0.0119,0.0125,0.0196,0.0033,0.8734,0.7202999999999999
2035,0.0172,0.0,0.0,0.0075,0.0,0.9753,0.7053
2036,0.025,0.016,0.0048,0.0145,0.0002,0.9215,0.6365
2037,0.0396,0.0396,0.0018,0.0076,0.0,0.8858,0.5713999999999999
2038,0.0361,0.0097,0.0037,0.0105,0.0031,0.9202,0.6849000000000001
2039,0.1153,0.0195,0.0047,0.0041,0.0,0.8431,0.5913999999999999
2040,0.0615,0.0205,0.0169,0.0376,0.0012,0.8277,0.6163000000000001
2041,0.0252,0.0023,0.0023,0.0,0.0,0.9628,0.7051999999999999
2042,0.0769,0.0304,0.0097,0.0444,0.0013,0.7954,0.7142999999999999
2043,0.0102,0.0002,0.0003,0.0036,0.0,0.9808,0.8337
2044,0.0312,0.0019,0.0082,0.1184,0.0,0.8071,0.6323
2045,0.0138,0.0003,0.0066,0.0074,0.0,0.956,0.8139000000000001
2046,0.0423,0.0015,0.0054,0.0337,0.0001,0.895,0.718
2047,0.0192,0.0021,0.0262,0.0289,0.0006,0.8961,0.748
2048,0.0168,0.0021,0.0036,0.0064,0.0001,0.9564,0.766
2049,0.0099,0.002,0.0049,0.0388,0.0001,0.9269,0.7623
2050,0.0105,0.0012,0.0028,0.0081,0.0,0.9640000000000001,0.8184
2051,0.0471,0.0013,0.0328,0.0798,0.0009,0.8101,0.6591
2052,0.0131,0.0003,0.0003,0.0026,0.0,0.9801,0.7897000000000001
2053,0.0159,0.0035,0.0048,0.0183,0.0002,0.9329,0.7813
2054,0.0343,0.0016,0.0061,0.0804,0.0003,0.8406,0.6303000000000001
2055,0.0194,0.0012,0.0125,0.0141,0.0002,0.9352,0.7486
2056,0.0161,0.0001,0.0048,0.0204,0.0002,0.9335,0.7594000000000001
2057,0.0178,0.0013,0.0014,0.0199,0.0001,0.9392,0.7535
2058,0.0106,0.0023,0.0029,0.0115,0.0,0.9587,0.7657
2059,0.0167,0.0008,0.0053,0.0099,0.0004,0.9526,0.7388999999999999
2060,0.0593,0.0013,0.0301,0.2924,0.0002,0.5892,0.41369999999999996
2061,0.0157,0.0029,0.005,0.0075,0.0,0.9608,0.7888999999999999
2062,0.0997,0.0038,0.0032,0.0142,0.0003,0.8640000000000001,0.6408
2063,0.0261,0.0011,0.0632,0.033,0.0001,0.8504,0.6194999999999999
2064,0.0439,0.0034,0.0059,0.0863,0.0001,0.8313,0.6093999999999999
2065,0.022000000000000002,0.0005,0.0159,0.0724,0.0005,0.8603,0.6887
2066,0.0215,0.0003,0.0099,0.0231,0.0004,0.9244,0.7438
2067,0.0552,0.0015,0.0523,0.223,0.0003,0.6301,0.4737
2068,0.0873,0.003,0.0043,0.0039,0.0004,0.89,0.6491
2069,0.0136,0.0043,0.0077,0.0218,0.0013,0.9314,0.7202999999999999
2070,0.0152,0.0012,0.0066,0.0135,0.0,0.9555,0.7335
2071,0.0284,0.0012,0.0293,0.0672,0.0006,0.8381,0.6223000000000001
2072,0.0118,0.0028,0.0044,0.0109,0.0,0.9420000000000001,0.7481
2073,0.033,0.0009,0.0264,0.2539,0.0006,0.6521,0.45719999999999994
2074,0.0547,0.0007,0.0193,0.0155,0.0,0.8902,0.7138
2075,0.0174,0.0001,0.0079,0.0073,0.0,0.9491,0.7843
2076,0.0039,0.0008,0.0049,0.0285,0.0,0.9485,0.7729
2077,0.0768,0.0008,0.0031,0.0086,0.0001,0.898,0.6316
2078,0.0111,0.0025,0.004,0.0142,0.0,0.951,0.8152
2079,0.01,0.0004,0.0022,0.0077,0.0,0.9631,0.7787
2080,0.0096,0.0004,0.0026,0.0014,0.0,0.9785,0.873
2081,0.0656,0.0016,0.0022,0.0121,0.0002,0.9013,0.7323
2082,0.0107,0.0004,0.0014,0.0062,0.0007,0.9599,0.7846
2083,0.0146,0.001,0.0047,0.0539,0.0,0.9033,0.7178
2084,0.015,0.001,0.0046,0.0087,0.0002,0.9537,0.7765000000000001
2085,0.0438,0.0009,0.0123,0.0414,0.0001,0.8823,0.6865000000000001
2086,0.0098,0.0003,0.0052,0.0201,0.0002,0.9477,0.7714
2087,0.0192,0.001,0.0123,0.0368,0.0001,0.9007,0.7156
2088,0.0163,0.0014,0.0082,0.0166,0.0007,0.9336,0.7847999999999999
2089,0.0995,0.0027,0.0116,0.0787,0.0002,0.7821,0.5963
2090,0.071,0.0016,0.0167,0.1879,0.0003,0.6863,0.48950000000000005
2091,0.0204,0.001,0.006999999999999999,0.0584,0.0001,0.8849,0.7251000000000001
2092,0.06,0.0019,0.0086,0.1463,0.0,0.7595,0.5501999999999999
2093,0.0268,0.0013,0.0059,0.0536,0.0004,0.8834,0.706
2094,0.0211,0.0011,0.0111,0.0144,0.0,0.9383,0.7443
2095,0.0074,0.0006,0.0,0.0111,0.0,0.9665,0.7719
2096,0.0193,0.0,0.0056,0.0082,0.0058,0.9538,0.7461
2097,0.0168,0.0011,0.0125,0.0202,0.0001,0.9229,0.7553000000000001
2098,0.012,0.0,0.0047,0.0038,0.0,0.9714,0.7605
2099,0.03,0.0018,0.0216,0.2028,0.0003,0.7072,0.5335000000000001
2100,0.004,0.0007,0.002,0.0492,0.0,0.9211,0.7401
2101,0.0148,0.0011,0.0011,0.0089,0.0,0.9593,0.7981
2102,0.0112,0.0026,0.0045,0.0313,0.0004,0.914,0.704
2103,0.0086,0.0015,0.0008,0.055999999999999994,0.0,0.9247,0.7121
2104,0.0505,0.0027,0.0021,0.0122,0.0,0.9229,0.6755
2105,0.0476,0.0015,0.0022,0.0078,0.0008,0.9251,0.7231000000000001
2106,0.0086,0.0034,0.0013,0.0037,0.0015,0.9661,0.8005
2107,0.0139,0.0028,0.0064,0.0331,0.0,0.9263,0.7568
2108,0.0045,0.0054,0.0008,0.0167,0.0,0.9518,0.7465999999999999
2109,0.0185,0.0015,0.0179,0.0397,0.0001,0.8958,0.7543
2110,0.009000000000000001,0.0015,0.0044,0.0049,0.0001,0.9637,0.7851
2111,0.062,0.0001,0.0016,0.0039,0.0,0.9201,0.6614
2112,0.0191,0.001,0.0079,0.08800000000000001,0.0002,0.8548,0.6978
2113,0.0127,0.0001,0.0051,0.0511,0.0002,0.8959999999999999,0.7198
2114,0.0992,0.0025,0.0031,0.0295,0.0002,0.8439,0.6445000000000001
2115,0.0135,0.0033,0.0042,0.0276,0.0001,0.9329,0.7102999999999999
2116,0.0512,0.001,0.0062,0.0282,0.0,0.8979,0.7223999999999999
2117,0.0155,0.0025,0.0117,0.0252,0.0,0.9287,0.7831
2118,0.0208,0.0011,0.0091,0.0742,0.0001,0.8638,0.6957
2119,0.0214,0.0017,0.034,0.1438,0.0001,0.7697,0.609
2120,0.0182,0.0009,0.0052,0.081,0.0003,0.8712,0.6814
2121,0.0283,0.0018,0.004,0.006,0.0,0.9448,0.7749
2122,0.0173,0.0034,0.04,0.0256,0.0008,0.8953,0.6919
2123,0.034,0.0001,0.0029,0.0131,0.0,0.9391,0.8649
2124,0.0069,0.0005,0.0018,0.0026,0.0,0.9651,0.7972
2125,0.0276,0.0007,0.0575,0.0331,0.0,0.8617,0.6611
2126,0.011000000000000001,0.0042,0.0064,0.0123,0.0,0.9506,0.7551
2127,0.0201,0.0019,0.0104,0.0135,0.0001,0.9367,0.7989999999999999
2128,0.0451,0.0026,0.0057,0.0107,0.0003,0.9259999999999999,0.7266
2129,0.0555,0.0015,0.0166,0.0257,0.0004,0.8829,0.6573
2130,0.03,0.0,0.0083,0.0016,0.0,0.9498,0.7581
2131,0.0683,0.4292,0.008,0.0014,0.0022,0.3989,0.3359
2132,0.0563,0.0183,0.0,0.031,0.0,0.8384,0.5954
2133,0.0352,0.10099999999999999,0.0072,0.0356,0.0007,0.7098,0.6413
2134,0.2382,0.0136,0.0004,0.0058,0.0,0.7216,0.566
2135,0.1455,0.0222,0.0034,0.042,0.0007,0.7529,0.5672000000000001
2136,0.1112,0.0711,0.0002,0.0395,0.0,0.7269,0.546
2137,0.0597,0.1409,0.0061,0.0175,0.0015,0.7103,0.5952999999999999
2138,0.1292,0.2086,0.0027,0.0223,0.0014,0.5679,0.3258
2139,0.0899,0.0388,0.0297,0.0278,0.0,0.7615,0.5948
2140,0.0728,0.0725,0.0124,0.065,0.0004,0.7002,0.5829
2141,0.0716,0.3284,0.0074,0.0131,0.0029,0.4757,0.37160000000000004
2142,0.0438,0.1493,0.0009,0.1083,0.0017,0.6063,0.546
2143,0.22399999999999998,0.0037,0.0028,0.0018,0.0,0.7663,0.5896999999999999
2144,0.0869,0.0385,0.044000000000000004,0.0463,0.0006,0.7173,0.5837
2145,0.0466,0.0991,0.0043,0.002,0.0,0.6839,0.6259999999999999
2146,0.131,0.044000000000000004,0.0238,0.1552,0.0038,0.5619,0.4182
2147,0.0795,0.0898,0.0,0.0227,0.0,0.76,0.589
2148,0.037000000000000005,0.2128,0.0083,0.0306,0.0008,0.6334,0.4305
2149,0.0422,0.1146,0.0043,0.0213,0.0002,0.7596,0.6444000000000001
2150,0.1826,0.0338,0.0113,0.0309,0.0003,0.6823,0.4861000000000001
2151,0.0381,0.2194,0.0123,0.0046,0.0008,0.6371,0.5598000000000001
2152,0.0754,0.0467,0.0012,0.0016,0.0,0.8198,0.7051000000000001
2153,0.0715,0.0194,0.0067,0.0017,0.0,0.8645,0.6967000000000001
2154,0.1243,0.0169,0.009000000000000001,0.024,0.034,0.7434,0.5837999999999999
2155,0.0885,0.0535,0.0031,0.0219,0.0,0.7551,0.589
2156,0.0582,0.0469,0.0041,0.0234,0.0,0.8147,0.7064
