,Patients,Hospitalized,ICU,Death
28071,0.0,0.0,0.0,0.0
28073,0.0,0.0,0.0,0.0
28075,1140.0,188.0,1.0,0.0
28077,0.0,0.0,0.0,0.0
28079,0.0,0.0,0.0,0.0
28081,0.0,0.0,0.0,0.0
28083,0.0,0.0,0.0,0.0
28085,0.0,0.0,0.0,0.0
28087,0.0,0.0,0.0,0.0
28089,1729.0,171.0,0.0,15.0
28091,0.0,0.0,0.0,0.0
28093,0.0,0.0,0.0,0.0
28095,0.0,0.0,0.0,0.0
28097,0.0,0.0,0.0,0.0
28099,1058.0,117.0,0.0,0.0
28101,0.0,0.0,0.0,0.0
28103,0.0,0.0,0.0,0.0
28105,0.0,0.0,0.0,0.0
28107,0.0,0.0,0.0,0.0
28109,0.0,0.0,0.0,0.0
28111,0.0,0.0,0.0,0.0
28113,0.0,0.0,0.0,0.0
28115,0.0,0.0,0.0,0.0
28117,0.0,0.0,0.0,0.0
28119,0.0,0.0,0.0,0.0
28121,1484.0,153.0,0.0,0.0
28123,0.0,0.0,0.0,0.0
28125,0.0,0.0,0.0,0.0
28127,0.0,0.0,0.0,0.0
28129,0.0,0.0,0.0,0.0
28131,0.0,0.0,0.0,0.0
28133,0.0,0.0,0.0,0.0
28135,0.0,0.0,0.0,0.0
28137,0.0,0.0,0.0,0.0
28139,0.0,0.0,0.0,0.0
28141,0.0,0.0,0.0,0.0
28143,0.0,0.0,0.0,0.0
28145,0.0,0.0,0.0,0.0
28147,0.0,0.0,0.0,0.0
28149,0.0,0.0,0.0,0.0
28151,1384.0,151.0,0.0,0.0
28153,0.0,0.0,0.0,0.0
28155,0.0,0.0,0.0,0.0
28157,0.0,0.0,0.0,0.0
28159,0.0,0.0,0.0,0.0
28161,0.0,0.0,0.0,0.0
28163,0.0,0.0,0.0,0.0
29001,0.0,0.0,0.0,0.0
29003,0.0,0.0,0.0,0.0
29005,0.0,0.0,0.0,0.0
29007,0.0,0.0,0.0,0.0
29009,0.0,0.0,0.0,0.0
29011,0.0,0.0,0.0,0.0
29013,0.0,0.0,0.0,0.0
29015,0.0,0.0,0.0,0.0
29017,0.0,0.0,0.0,0.0
29019,1345.0,1.0,0.0,0.0
29021,1193.0,0.0,0.0,0.0
29023,0.0,0.0,0.0,0.0
29025,0.0,0.0,0.0,0.0
29027,0.0,0.0,0.0,0.0
29029,0.0,0.0,0.0,0.0
29031,0.0,0.0,0.0,0.0
29033,0.0,0.0,0.0,0.0
29035,0.0,0.0,0.0,0.0
29037,0.0,0.0,0.0,0.0
29039,0.0,0.0,0.0,0.0
29041,0.0,0.0,0.0,0.0
29043,0.0,0.0,0.0,0.0
29045,0.0,0.0,0.0,0.0
29047,1013.0,0.0,0.0,0.0
29049,0.0,0.0,0.0,0.0
29051,0.0,0.0,0.0,0.0
29053,0.0,0.0,0.0,0.0
29055,0.0,0.0,0.0,0.0
29057,0.0,0.0,0.0,0.0
29059,0.0,0.0,0.0,0.0
29061,0.0,0.0,0.0,0.0
29063,0.0,0.0,0.0,0.0
29065,0.0,0.0,0.0,0.0
29067,0.0,0.0,0.0,0.0
29069,0.0,0.0,0.0,0.0
29071,0.0,0.0,0.0,0.0
29073,0.0,0.0,0.0,0.0
29075,0.0,0.0,0.0,0.0
29077,1500.0,3.0,0.0,0.0
29079,0.0,0.0,0.0,0.0
29081,0.0,0.0,0.0,0.0
29083,0.0,0.0,0.0,0.0
29085,0.0,0.0,0.0,0.0
29087,0.0,0.0,0.0,0.0
29089,0.0,0.0,0.0,0.0
29091,0.0,0.0,0.0,0.0
29093,0.0,0.0,0.0,0.0
29095,10653.0,11.0,3.0,0.0
29097,1809.0,0.0,0.0,0.0
29099,1606.0,0.0,0.0,0.0
29101,0.0,0.0,0.0,0.0
29103,0.0,0.0,0.0,0.0
29105,0.0,0.0,0.0,0.0
29107,0.0,0.0,0.0,0.0
29109,0.0,0.0,0.0,0.0
29111,0.0,0.0,0.0,0.0
29113,0.0,0.0,0.0,0.0
29115,0.0,0.0,0.0,0.0
29117,0.0,0.0,0.0,0.0
29119,0.0,0.0,0.0,0.0
29121,0.0,0.0,0.0,0.0
29123,0.0,0.0,0.0,0.0
29125,0.0,0.0,0.0,0.0
29127,0.0,0.0,0.0,0.0
29129,0.0,0.0,0.0,0.0
29131,0.0,0.0,0.0,0.0
29133,0.0,0.0,0.0,0.0
29135,0.0,0.0,0.0,0.0
29137,0.0,0.0,0.0,0.0
29139,0.0,0.0,0.0,0.0
29141,0.0,0.0,0.0,0.0
29143,0.0,0.0,0.0,0.0
29145,0.0,0.0,0.0,0.0
29147,0.0,0.0,0.0,0.0
29149,0.0,0.0,0.0,0.0
29151,0.0,0.0,0.0,0.0
29153,0.0,0.0,0.0,0.0
29155,0.0,0.0,0.0,0.0
29157,0.0,0.0,0.0,0.0
29159,0.0,0.0,0.0,0.0
29161,0.0,0.0,0.0,0.0
29163,0.0,0.0,0.0,0.0
29165,0.0,0.0,0.0,0.0
29167,0.0,0.0,0.0,0.0
29169,0.0,0.0,0.0,0.0
29171,0.0,0.0,0.0,0.0
29173,0.0,0.0,0.0,0.0
29175,0.0,0.0,0.0,0.0
29177,0.0,0.0,0.0,0.0
29179,0.0,0.0,0.0,0.0
29181,0.0,0.0,0.0,0.0
29183,3968.0,1.0,0.0,0.0
29185,0.0,0.0,0.0,0.0
29186,0.0,0.0,0.0,0.0
29187,0.0,0.0,0.0,0.0
29189,14632.0,11.0,1.0,0.0
29195,0.0,0.0,0.0,0.0
29197,0.0,0.0,0.0,0.0
29199,0.0,0.0,0.0,0.0
29201,0.0,0.0,0.0,0.0
29203,0.0,0.0,0.0,0.0
29205,0.0,0.0,0.0,0.0
29207,0.0,0.0,0.0,0.0
29209,0.0,0.0,0.0,0.0
29211,0.0,0.0,0.0,0.0
29213,0.0,0.0,0.0,0.0
29215,0.0,0.0,0.0,0.0
29217,0.0,0.0,0.0,0.0
29219,0.0,0.0,0.0,0.0
29221,0.0,0.0,0.0,0.0
29223,0.0,0.0,0.0,0.0
29225,0.0,0.0,0.0,0.0
29227,0.0,0.0,0.0,0.0
29229,0.0,0.0,0.0,0.0
29510,5022.0,1.0,0.0,0.0
30001,0.0,0.0,0.0,0.0
30003,0.0,0.0,0.0,0.0
30005,0.0,0.0,0.0,0.0
30007,0.0,0.0,0.0,0.0
30009,0.0,0.0,0.0,0.0
30011,0.0,0.0,0.0,0.0
30013,2164.0,105.0,0.0,0.0
30015,0.0,0.0,0.0,0.0
30017,0.0,0.0,0.0,0.0
30019,0.0,0.0,0.0,0.0
30021,0.0,0.0,0.0,0.0
30023,0.0,0.0,0.0,0.0
30025,0.0,0.0,0.0,0.0
30027,0.0,0.0,0.0,0.0
30029,3302.0,113.0,0.0,0.0
30031,4172.0,112.0,0.0,0.0
30033,0.0,0.0,0.0,0.0
30035,0.0,0.0,0.0,0.0
30037,0.0,0.0,0.0,0.0
30039,0.0,0.0,0.0,0.0
30041,0.0,0.0,0.0,0.0
30043,0.0,0.0,0.0,0.0
30045,0.0,0.0,0.0,0.0
30047,662.0,39.0,0.0,0.0
30049,1178.0,52.0,0.0,0.0
30051,0.0,0.0,0.0,0.0
30053,0.0,0.0,0.0,0.0
30055,0.0,0.0,0.0,0.0
30057,0.0,0.0,0.0,0.0
30059,0.0,0.0,0.0,0.0
30061,0.0,0.0,0.0,0.0
30063,1943.0,98.0,0.0,29.0
30065,0.0,0.0,0.0,0.0
30067,0.0,0.0,0.0,0.0
30069,0.0,0.0,0.0,0.0
30071,0.0,0.0,0.0,0.0
30073,0.0,0.0,0.0,0.0
30075,0.0,0.0,0.0,0.0
30077,0.0,0.0,0.0,0.0
30079,0.0,0.0,0.0,0.0
30081,595.0,32.0,0.0,0.0
30083,0.0,0.0,0.0,0.0
30085,0.0,0.0,0.0,0.0
30087,0.0,0.0,0.0,0.0
30089,0.0,0.0,0.0,0.0
30091,0.0,0.0,0.0,0.0
30093,671.0,26.0,0.0,0.0
30095,0.0,0.0,0.0,0.0
30097,0.0,0.0,0.0,0.0
30099,0.0,0.0,0.0,0.0
30101,0.0,0.0,0.0,0.0
30103,0.0,0.0,0.0,0.0
30105,0.0,0.0,0.0,0.0
30107,0.0,0.0,0.0,0.0
30109,0.0,0.0,0.0,0.0
30111,7366.0,558.0,0.0,61.0
31001,873.0,0.0,0.0,0.0
31003,0.0,0.0,0.0,0.0
31005,0.0,0.0,0.0,0.0
31007,0.0,0.0,0.0,0.0
31009,0.0,0.0,0.0,0.0
31011,0.0,0.0,0.0,0.0
31013,0.0,0.0,0.0,0.0
31015,0.0,0.0,0.0,0.0
31017,0.0,0.0,0.0,0.0
31019,1792.0,0.0,0.0,0.0
31021,0.0,0.0,0.0,0.0
31023,0.0,0.0,0.0,0.0
31025,428.0,0.0,0.0,0.0
31027,0.0,0.0,0.0,0.0
31029,0.0,0.0,0.0,0.0
31031,0.0,0.0,0.0,0.0
31033,0.0,0.0,0.0,0.0
31035,0.0,0.0,0.0,0.0
31037,0.0,0.0,0.0,0.0
31039,0.0,0.0,0.0,0.0
31041,0.0,0.0,0.0,0.0
31043,1657.0,0.0,0.0,0.0
31045,0.0,0.0,0.0,0.0
31047,1280.0,0.0,0.0,0.0
31049,0.0,0.0,0.0,0.0
31051,0.0,0.0,0.0,0.0
31053,1483.0,0.0,0.0,0.0
31055,12044.0,2.0,0.0,0.0
31057,0.0,0.0,0.0,0.0
31059,0.0,0.0,0.0,0.0
31061,0.0,0.0,0.0,0.0
31063,0.0,0.0,0.0,0.0
31065,0.0,0.0,0.0,0.0
31067,295.0,0.0,0.0,0.0
31069,0.0,0.0,0.0,0.0
31071,0.0,0.0,0.0,0.0
31073,0.0,0.0,0.0,0.0
31075,0.0,0.0,0.0,0.0
31077,0.0,0.0,0.0,0.0
31079,2902.0,0.0,0.0,0.0
31081,0.0,0.0,0.0,0.0
31083,0.0,0.0,0.0,0.0
31085,0.0,0.0,0.0,0.0
31087,0.0,0.0,0.0,0.0
31089,0.0,0.0,0.0,0.0
31091,0.0,0.0,0.0,0.0
31093,0.0,0.0,0.0,0.0
31095,0.0,0.0,0.0,0.0
31097,0.0,0.0,0.0,0.0
31099,0.0,0.0,0.0,0.0
31101,0.0,0.0,0.0,0.0
31103,0.0,0.0,0.0,0.0
31105,0.0,0.0,0.0,0.0
31107,0.0,0.0,0.0,0.0
31109,6080.0,0.0,0.0,0.0
31111,746.0,0.0,0.0,0.0
31113,0.0,0.0,0.0,0.0
31115,0.0,0.0,0.0,0.0
31117,0.0,0.0,0.0,0.0
31119,1480.0,1.0,0.0,0.0
31121,0.0,0.0,0.0,0.0
31123,0.0,0.0,0.0,0.0
31125,0.0,0.0,0.0,0.0
31127,0.0,0.0,0.0,0.0
31129,0.0,0.0,0.0,0.0
31131,0.0,0.0,0.0,0.0
31133,0.0,0.0,0.0,0.0
31135,0.0,0.0,0.0,0.0
31137,0.0,0.0,0.0,0.0
31139,0.0,0.0,0.0,0.0
31141,1073.0,0.0,0.0,0.0
31143,0.0,0.0,0.0,0.0
31145,0.0,0.0,0.0,0.0
31147,0.0,0.0,0.0,0.0
31149,0.0,0.0,0.0,0.0
31151,0.0,0.0,0.0,0.0
31153,4808.0,0.0,0.0,0.0
31155,598.0,0.0,0.0,0.0
31157,1029.0,0.0,0.0,0.0
31159,0.0,0.0,0.0,0.0
31161,0.0,0.0,0.0,0.0
31163,0.0,0.0,0.0,0.0
31165,0.0,0.0,0.0,0.0
31167,0.0,0.0,0.0,0.0
31169,0.0,0.0,0.0,0.0
31171,0.0,0.0,0.0,0.0
31173,0.0,0.0,0.0,0.0
31175,0.0,0.0,0.0,0.0
31177,438.0,0.0,0.0,0.0
31179,0.0,0.0,0.0,0.0
31181,0.0,0.0,0.0,0.0
31183,0.0,0.0,0.0,0.0
31185,0.0,0.0,0.0,0.0
32001,0.0,0.0,0.0,0.0
32003,88269.0,8184.0,2663.0,1209.0
32005,0.0,0.0,0.0,0.0
32007,1572.0,76.0,8.0,0.0
32009,0.0,0.0,0.0,0.0
32011,0.0,0.0,0.0,0.0
32013,0.0,0.0,0.0,0.0
32015,0.0,0.0,0.0,0.0
32017,0.0,0.0,0.0,0.0
32019,0.0,0.0,0.0,0.0
32021,0.0,0.0,0.0,0.0
32023,871.0,55.0,20.0,0.0
32027,0.0,0.0,0.0,0.0
32029,0.0,0.0,0.0,0.0
32031,13932.0,978.0,273.0,30.0
32033,0.0,0.0,0.0,0.0
32510,0.0,0.0,0.0,0.0
33001,0.0,0.0,0.0,0.0
33003,0.0,0.0,0.0,0.0
33005,0.0,0.0,0.0,0.0
33007,0.0,0.0,0.0,0.0
33009,0.0,0.0,0.0,0.0
33011,4557.0,433.0,144.0,228.0
33013,0.0,0.0,0.0,0.0
33015,2085.0,174.0,55.0,68.0
33017,0.0,0.0,0.0,0.0
33019,0.0,0.0,0.0,0.0
34001,6516.0,1431.0,28.0,149.0
34003,26949.0,5814.0,470.0,1834.0
34005,9463.0,1957.0,110.0,338.0
34007,13208.0,3641.0,126.0,406.0
34009,1788.0,413.0,18.0,41.0
34011,4566.0,1175.0,59.0,35.0
34013,27052.0,7142.0,425.0,1862.0
34015,6467.0,1395.0,76.0,126.0
34017,24690.0,5094.0,308.0,1229.0
34019,1956.0,357.0,18.0,75.0
34021,10127.0,3175.0,166.0,439.0
34023,23996.0,4647.0,245.0,1149.0
34025,15617.0,3596.0,210.0,691.0
34027,10506.0,2522.0,102.0,643.0
34029,18262.0,3962.0,257.0,883.0
34031,22436.0,4853.0,271.0,1015.0
34033,1302.0,285.0,22.0,38.0
34035,7384.0,1682.0,108.0,401.0
34037,1940.0,553.0,26.0,143.0
34039,22269.0,4377.0,309.0,1096.0
34041,1913.0,515.0,26.0,131.0
35001,9055.0,0.0,0.0,0.0
35003,0.0,0.0,0.0,0.0
35005,1662.0,0.0,0.0,0.0
35006,716.0,0.0,0.0,0.0
35007,0.0,0.0,0.0,0.0
35009,1251.0,0.0,0.0,0.0
35011,0.0,0.0,0.0,0.0
35013,4826.0,0.0,0.0,0.0
35015,1199.0,0.0,0.0,0.0
35017,0.0,0.0,0.0,0.0
35019,0.0,0.0,0.0,0.0
35021,0.0,0.0,0.0,0.0
35023,0.0,0.0,0.0,0.0
35025,1845.0,0.0,0.0,0.0
35027,0.0,0.0,0.0,0.0
35028,0.0,0.0,0.0,0.0
35029,671.0,0.0,0.0,0.0
35031,3923.0,0.0,0.0,0.0
35033,0.0,0.0,0.0,0.0
35035,1164.0,0.0,0.0,0.0
35037,0.0,0.0,0.0,0.0
35039,0.0,0.0,0.0,0.0
35041,0.0,0.0,0.0,0.0
35043,1577.0,0.0,0.0,0.0
35045,2853.0,0.0,0.0,0.0
35047,0.0,0.0,0.0,0.0
35049,1372.0,0.0,0.0,0.0
35051,0.0,0.0,0.0,0.0
35053,0.0,0.0,0.0,0.0
35055,0.0,0.0,0.0,0.0
35057,0.0,0.0,0.0,0.0
35059,0.0,0.0,0.0,0.0
35061,770.0,0.0,0.0,0.0
36001,8152.0,373.0,33.0,79.0
36003,1143.0,1.0,0.0,0.0
36005,59393.0,14362.0,1822.0,5430.0
36007,6462.0,85.0,7.0,12.0
36009,1769.0,0.0,0.0,0.0
36011,1620.0,16.0,3.0,0.0
36013,2614.0,11.0,3.0,0.0
36015,4207.0,15.0,5.0,0.0
36017,956.0,23.0,13.0,0.0
36019,853.0,23.0,6.0,0.0
36021,1382.0,160.0,33.0,0.0
36023,1476.0,3.0,2.0,0.0
36025,537.0,6.0,4.0,0.0
36027,9915.0,299.0,13.0,0.0
36029,28529.0,1117.0,117.0,967.0
36031,374.0,7.0,1.0,0.0
36033,635.0,1.0,1.0,0.0
36035,918.0,48.0,32.0,0.0
36037,1546.0,19.0,4.0,0.0
36039,1161.0,64.0,16.0,0.0
36041,0.0,0.0,0.0,0.0
36043,1598.0,19.0,6.0,0.0
36045,1073.0,6.0,5.0,0.0
36047,80288.0,19265.0,1407.0,8496.0
36049,391.0,3.0,1.0,0.0
36051,887.0,7.0,2.0,0.0
36053,1477.0,32.0,17.0,0.0
36055,20592.0,55.0,14.0,60.0
36057,882.0,30.0,10.0,0.0
36059,110930.0,2353.0,62.0,199.0
36061,36816.0,9352.0,651.0,3287.0
36063,5102.0,173.0,49.0,0.0
36065,7381.0,110.0,43.0,0.0
36067,13301.0,221.0,51.0,27.0
36069,2124.0,36.0,14.0,0.0
36071,18826.0,1181.0,305.0,206.0
36073,390.0,38.0,11.0,0.0
36075,2128.0,11.0,6.0,0.0
36077,956.0,15.0,5.0,0.0
36079,3290.0,230.0,47.0,14.0
36081,81361.0,20033.0,1520.0,7962.0
36083,1556.0,190.0,40.0,0.0
36085,18211.0,2971.0,77.0,979.0
36087,38794.0,1135.0,135.0,305.0
36089,1532.0,25.0,3.0,0.0
36091,3723.0,117.0,27.0,0.0
36093,4153.0,173.0,40.0,11.0
36095,330.0,9.0,1.0,0.0
36097,0.0,0.0,0.0,0.0
36099,0.0,0.0,0.0,0.0
36101,2355.0,37.0,8.0,26.0
36103,98857.0,937.0,111.0,142.0
36105,2978.0,115.0,25.0,0.0
36107,1219.0,16.0,6.0,0.0
36109,1168.0,11.0,4.0,0.0
36111,4981.0,25.0,6.0,0.0
36113,1062.0,18.0,1.0,0.0
36115,527.0,32.0,10.0,0.0
36117,1522.0,7.0,2.0,0.0
36119,73050.0,4085.0,555.0,815.0
36121,950.0,7.0,5.0,0.0
36123,301.0,4.0,1.0,0.0
37001,5631.0,378.0,30.0,33.0
37003,1058.0,66.0,14.0,0.0
37005,0.0,0.0,0.0,0.0
37007,735.0,68.0,13.0,0.0
37009,576.0,10.0,0.0,0.0
37011,0.0,0.0,0.0,0.0
37013,1426.0,101.0,20.0,0.0
37015,0.0,0.0,0.0,0.0
37017,1065.0,78.0,9.0,0.0
37019,2267.0,118.0,28.0,11.0
37021,4414.0,225.0,55.0,31.0
37023,3057.0,91.0,17.0,0.0
37025,5258.0,258.0,61.0,12.0
37027,2773.0,100.0,45.0,0.0
37029,0.0,0.0,0.0,0.0
37031,1351.0,39.0,5.0,0.0
37033,644.0,37.0,5.0,0.0
37035,4986.0,289.0,78.0,0.0
37037,1968.0,130.0,20.0,0.0
37039,804.0,30.0,13.0,0.0
37041,0.0,0.0,0.0,0.0
37043,0.0,0.0,0.0,0.0
37045,3425.0,240.0,70.0,13.0
37047,1827.0,184.0,74.0,0.0
37049,2472.0,244.0,29.0,0.0
37051,7547.0,606.0,77.0,0.0
37053,214.0,25.0,4.0,0.0
37055,401.0,16.0,4.0,0.0
37057,3965.0,256.0,60.0,0.0
37059,788.0,34.0,11.0,0.0
37061,2833.0,211.0,63.0,0.0
37063,9492.0,468.0,97.0,11.0
37065,2109.0,274.0,47.0,0.0
37067,9394.0,657.0,182.0,12.0
37069,1514.0,67.0,7.0,0.0
37071,7989.0,691.0,153.0,78.0
37073,0.0,0.0,0.0,0.0
37075,0.0,0.0,0.0,0.0
37077,2113.0,176.0,39.0,0.0
37079,942.0,51.0,3.0,0.0
37081,12261.0,576.0,68.0,40.0
37083,1508.0,156.0,32.0,0.0
37085,3154.0,266.0,78.0,11.0
37087,793.0,26.0,8.0,12.0
37089,2598.0,130.0,24.0,28.0
37091,862.0,98.0,9.0,0.0
37093,1608.0,83.0,24.0,0.0
37095,0.0,0.0,0.0,0.0
37097,4179.0,211.0,53.0,0.0
37099,1135.0,31.0,19.0,0.0
37101,6150.0,289.0,74.0,14.0
37103,0.0,0.0,0.0,0.0
37105,2178.0,138.0,20.0,0.0
37107,1614.0,178.0,15.0,0.0
37109,2641.0,142.0,30.0,0.0
37111,1361.0,49.0,2.0,0.0
37113,771.0,24.0,7.0,0.0
37115,304.0,15.0,1.0,0.0
37117,702.0,102.0,25.0,0.0
37119,35384.0,1431.0,213.0,125.0
37121,0.0,0.0,0.0,0.0
37123,1231.0,102.0,26.0,0.0
37125,2352.0,213.0,35.0,0.0
37127,3615.0,351.0,62.0,0.0
37129,5567.0,189.0,51.0,0.0
37131,0.0,0.0,0.0,0.0
37133,3818.0,127.0,25.0,0.0
37135,3233.0,139.0,37.0,0.0
37137,0.0,0.0,0.0,0.0
37139,889.0,74.0,21.0,0.0
37141,1484.0,56.0,11.0,0.0
37143,0.0,0.0,0.0,0.0
37145,729.0,35.0,7.0,0.0
37147,6334.0,189.0,35.0,0.0
37149,402.0,36.0,14.0,0.0
37151,4118.0,172.0,32.0,0.0
37153,1453.0,126.0,35.0,0.0
37155,6224.0,291.0,57.0,0.0
37157,2239.0,136.0,12.0,0.0
37159,4405.0,293.0,102.0,39.0
37161,1854.0,157.0,40.0,19.0
37163,2916.0,165.0,43.0,0.0
37165,1656.0,129.0,26.0,0.0
37167,2500.0,117.0,17.0,0.0
37169,743.0,49.0,19.0,0.0
37171,2077.0,145.0,72.0,0.0
37173,0.0,0.0,0.0,0.0
37175,436.0,32.0,13.0,0.0
37177,0.0,0.0,0.0,0.0
37179,6199.0,249.0,85.0,0.0
37181,1271.0,110.0,18.0,0.0
37183,21970.0,841.0,156.0,140.0
37185,0.0,0.0,0.0,0.0
37187,0.0,0.0,0.0,0.0
37189,1760.0,22.0,2.0,0.0
37191,4764.0,273.0,50.0,12.0
37193,1947.0,73.0,19.0,0.0
37195,3281.0,367.0,49.0,0.0
37197,1101.0,106.0,29.0,0.0
37199,0.0,0.0,0.0,0.0
38001,0.0,0.0,0.0,0.0
38003,0.0,0.0,0.0,0.0
38005,0.0,0.0,0.0,0.0
38007,0.0,0.0,0.0,0.0
38009,0.0,0.0,0.0,0.0
38011,0.0,0.0,0.0,0.0
38013,0.0,0.0,0.0,0.0
38015,3899.0,172.0,4.0,0.0
38017,5075.0,139.0,6.0,0.0
38019,0.0,0.0,0.0,0.0
38021,0.0,0.0,0.0,0.0
38023,0.0,0.0,0.0,0.0
38025,0.0,0.0,0.0,0.0
38027,0.0,0.0,0.0,0.0
38029,0.0,0.0,0.0,0.0
38031,0.0,0.0,0.0,0.0
38033,0.0,0.0,0.0,0.0
38035,2462.0,54.0,0.0,0.0
38037,0.0,0.0,0.0,0.0
38039,0.0,0.0,0.0,0.0
38041,0.0,0.0,0.0,0.0
38043,0.0,0.0,0.0,0.0
38045,0.0,0.0,0.0,0.0
38047,0.0,0.0,0.0,0.0
38049,0.0,0.0,0.0,0.0
38051,0.0,0.0,0.0,0.0
38053,0.0,0.0,0.0,0.0
38055,0.0,0.0,0.0,0.0
38057,0.0,0.0,0.0,0.0
38059,1286.0,64.0,3.0,0.0
38061,0.0,0.0,0.0,0.0
38063,0.0,0.0,0.0,0.0
38065,0.0,0.0,0.0,0.0
38067,0.0,0.0,0.0,0.0
38069,0.0,0.0,0.0,0.0
38071,0.0,0.0,0.0,0.0
38073,0.0,0.0,0.0,0.0
38075,0.0,0.0,0.0,0.0
38077,0.0,0.0,0.0,0.0
38079,0.0,0.0,0.0,0.0
38081,0.0,0.0,0.0,0.0
38083,0.0,0.0,0.0,0.0
38085,0.0,0.0,0.0,0.0
38087,0.0,0.0,0.0,0.0
38089,1251.0,56.0,4.0,0.0
38091,0.0,0.0,0.0,0.0
38093,0.0,0.0,0.0,0.0
38095,0.0,0.0,0.0,0.0
38097,0.0,0.0,0.0,0.0
38099,0.0,0.0,0.0,0.0
38101,2217.0,83.0,3.0,0.0
38103,0.0,0.0,0.0,0.0
38105,1069.0,58.0,0.0,0.0
39001,230.0,25.0,9.0,0.0
39003,2427.0,277.0,57.0,0.0
39005,467.0,54.0,3.0,0.0
39007,337.0,111.0,38.0,15.0
39009,1175.0,46.0,12.0,0.0
39011,1172.0,95.0,11.0,28.0
39013,514.0,57.0,14.0,0.0
39015,0.0,0.0,0.0,0.0
39017,4316.0,526.0,66.0,51.0
39019,172.0,19.0,3.0,0.0
39021,353.0,33.0,6.0,0.0
39023,1907.0,160.0,20.0,63.0
39025,2602.0,249.0,50.0,23.0
39027,509.0,60.0,13.0,0.0
39029,947.0,204.0,39.0,11.0
39031,344.0,62.0,16.0,0.0
39033,596.0,85.0,25.0,12.0
39035,16997.0,2938.0,707.0,629.0
39037,1058.0,118.0,17.0,0.0
39039,591.0,70.0,24.0,0.0
39041,1841.0,114.0,17.0,0.0
39043,759.0,168.0,18.0,24.0
39045,2486.0,221.0,44.0,11.0
39047,453.0,59.0,9.0,0.0
39049,26183.0,2317.0,426.0,515.0
39051,586.0,49.0,5.0,14.0
39053,297.0,36.0,6.0,0.0
39055,777.0,112.0,27.0,15.0
39057,1909.0,215.0,42.0,15.0
39059,440.0,36.0,10.0,0.0
39061,12015.0,1417.0,239.0,261.0
39063,828.0,83.0,13.0,23.0
39065,394.0,50.0,4.0,0.0
39067,0.0,0.0,0.0,0.0
39069,474.0,60.0,20.0,0.0
39071,415.0,42.0,12.0,0.0
39073,185.0,31.0,3.0,0.0
39075,889.0,120.0,27.0,28.0
39077,674.0,70.0,12.0,0.0
39079,475.0,44.0,5.0,0.0
39081,56.0,42.0,5.0,0.0
39083,504.0,69.0,21.0,0.0
39085,1831.0,204.0,44.0,15.0
39087,794.0,125.0,10.0,0.0
39089,2510.0,204.0,76.0,34.0
39091,485.0,37.0,5.0,0.0
39093,1498.0,316.0,72.0,50.0
39095,5615.0,966.0,198.0,243.0
39097,642.0,60.0,23.0,0.0
39099,3114.0,560.0,78.0,216.0
39101,1000.0,162.0,21.0,0.0
39103,1768.0,189.0,29.0,0.0
39105,0.0,0.0,0.0,0.0
39107,1629.0,192.0,32.0,0.0
39109,1591.0,188.0,50.0,0.0
39111,0.0,0.0,0.0,0.0
39113,8663.0,1354.0,160.0,160.0
39115,0.0,0.0,0.0,0.0
39117,475.0,30.0,10.0,0.0
39119,1066.0,113.0,9.0,0.0
39121,0.0,0.0,0.0,0.0
39123,590.0,66.0,28.0,13.0
39125,0.0,0.0,0.0,0.0
39127,366.0,33.0,5.0,0.0
39129,1245.0,116.0,62.0,15.0
39131,378.0,46.0,5.0,0.0
39133,1569.0,182.0,35.0,17.0
39135,580.0,86.0,19.0,0.0
39137,1260.0,105.0,9.0,13.0
39139,1533.0,220.0,52.0,11.0
39141,1061.0,190.0,25.0,23.0
39143,694.0,103.0,17.0,0.0
39145,855.0,97.0,15.0,0.0
39147,666.0,70.0,21.0,0.0
39149,793.0,61.0,5.0,0.0
39151,3071.0,450.0,79.0,153.0
39153,6759.0,966.0,234.0,183.0
39155,2514.0,377.0,84.0,46.0
39157,1413.0,199.0,42.0,35.0
39159,653.0,42.0,7.0,0.0
39161,354.0,27.0,4.0,0.0
39163,0.0,0.0,0.0,0.0
39165,3263.0,300.0,58.0,16.0
39167,164.0,21.0,4.0,0.0
39169,1948.0,191.0,74.0,28.0
39171,391.0,31.0,5.0,0.0
39173,2589.0,243.0,36.0,21.0
39175,279.0,27.0,6.0,0.0
40001,852.0,128.0,0.0,0.0
40003,0.0,0.0,0.0,0.0
40005,0.0,0.0,0.0,0.0
40007,0.0,0.0,0.0,0.0
40009,967.0,82.0,0.0,0.0
40011,0.0,0.0,0.0,0.0
40013,1688.0,119.0,0.0,0.0
40015,1202.0,89.0,0.0,0.0
40017,4283.0,221.0,0.0,0.0
40019,980.0,61.0,0.0,0.0
40021,1463.0,124.0,0.0,0.0
40023,0.0,0.0,0.0,0.0
40025,0.0,0.0,0.0,0.0
40027,9095.0,575.0,0.0,71.0
40029,0.0,0.0,0.0,0.0
40031,3318.0,175.0,0.0,0.0
40033,0.0,0.0,0.0,0.0
40035,0.0,0.0,0.0,0.0
40037,1671.0,193.0,0.0,0.0
40039,1143.0,53.0,0.0,0.0
40041,1348.0,119.0,0.0,0.0
40043,0.0,0.0,0.0,0.0
40045,0.0,0.0,0.0,0.0
40047,2574.0,156.0,0.0,0.0
40049,844.0,69.0,0.0,0.0
40051,1749.0,104.0,0.0,0.0
